time,x,y,yaw,vel_x,yaw_vel,evader_x,evader_y,evader_yaw
3.969482422,0.349830855,0.003790156,0.025099214,0.23,0.073861777,2.185699262,2.016413192,0.181826608
3.983034849,0.349830855,0.003790156,0.025099214,0.23,0.113843548,2.185699262,2.016413192,0.181826608
4.003521204,0.357654034,0.003989996,0.027287699,0.23,0.113843548,2.189036149,2.017031764,0.185227749
4.003983259,0.357654034,0.003989996,0.027287699,0.23,0.113843548,2.189036149,2.017031764,0.185227749
4.037034988,0.365467536,0.004228955,0.035025553,0.23,0.113843548,2.192370458,2.017661381,0.188630779
4.037570477,0.365467536,0.004228955,0.035025553,0.23,0.113843548,2.192370458,2.017661381,0.188630779
4.049676418,0.365467536,0.004228955,0.035025553,0.23,0.163784595,2.192370458,2.017661381,0.188630779
4.071293592,0.373276039,0.004536043,0.043980647,0.23,0.163784595,2.195702952,2.018302912,0.192033766
4.071848392,0.373276039,0.004536043,0.043980647,0.23,0.163784595,2.195702952,2.018302912,0.192033766
4.10542202,0.38108113,0.004904867,0.05030588,0.23,0.163784595,2.19903282,2.018955314,0.195435449
4.105967522,0.38108113,0.004904867,0.05030588,0.23,0.163784595,2.19903282,2.018955314,0.195435449
4.134567499,0.38108113,0.004904867,0.05030588,0.23,0.252125403,2.202360597,2.019619105,0.198836177
4.139929056,0.388885503,0.005312109,0.053892933,0.23,0.252125403,2.202360597,2.019619105,0.198836177
4.173489571,0.396684808,0.0057445,0.057490158,0.23,0.252125403,2.205686334,2.02029438,0.202236675
4.174216986,0.396684808,0.0057445,0.057490158,0.23,0.252125403,2.205686334,2.02029438,0.202236675
4.182930231,0.396684808,0.0057445,0.057490158,0.23,-0.169438744,2.205686334,2.02029438,0.202236675
4.207821608,0.404477963,0.006216019,0.064701453,0.23,-0.169438744,2.209010027,2.020981104,0.205637697
4.208395958,0.404477963,0.006216019,0.064701453,0.23,-0.169438744,2.209010027,2.020981104,0.205637697
4.24115324,0.412288664,0.006751464,0.071663291,0.23,-0.169438744,2.212331542,2.021679069,0.209039144
4.242012739,0.412288664,0.006751464,0.071663291,0.23,-0.169438744,2.212331542,2.021679069,0.209039144
4.249532461,0.412288664,0.006751464,0.071663291,0.23,0.233856691,2.212331542,2.021679069,0.209039144
4.275215626,0.420097678,0.007302423,0.06640938,0.23,0.233856691,2.215650979,2.022388508,0.21244037
4.275658131,0.420097678,0.007302423,0.06640938,0.23,0.233856691,2.215650979,2.022388508,0.21244037
4.309030294,0.427903987,0.007770834,0.052517952,0.23,0.233856691,2.2189682,2.023109441,0.215840736
4.309434891,0.427903987,0.007770834,0.052517952,0.23,0.233856691,2.2189682,2.023109441,0.215840736
4.338430405,0.427903987,0.007770834,0.052517952,0.23,-0.315898087,2.222282991,2.023841333,0.219240016
4.343441725,0.435708038,0.008149828,0.046873623,0.23,-0.315898087,2.222282991,2.023841333,0.219240016
4.378042936,0.443515459,0.008538175,0.054725337,0.23,-0.315898087,2.22559548,2.024584764,0.222638953
4.378633261,0.443515459,0.008538175,0.054725337,0.23,-0.315898087,2.22559548,2.024584764,0.222638953
4.38283515,0.443515459,0.008538175,0.054725337,0.23,0.324401168,2.22559548,2.024584764,0.222638953
4.41147542,0.451320827,0.008996467,0.061417726,0.23,0.324401168,2.228905236,2.025339037,0.226038146
4.411907911,0.451320827,0.008996467,0.061417726,0.23,0.324401168,2.228905236,2.025339037,0.226038146
4.445655346,0.459110277,0.00946409,0.057491372,0.23,0.324401168,2.232212572,2.026105166,0.229437925
4.446102142,0.459110277,0.00946409,0.057491372,0.23,0.324401168,2.232212572,2.026105166,0.229437925
4.449376822,0.459110277,0.00946409,0.057491372,0.23,0.045639585,2.232212572,2.026105166,0.229437925
4.479798555,0.46690417,0.009892657,0.053003275,0.23,0.045639585,2.235516849,2.026881742,0.232838118
4.480232716,0.46690417,0.009892657,0.053003275,0.23,0.045639585,2.235516849,2.026881742,0.232838118
4.513992071,0.474700292,0.010321118,0.057935771,0.23,0.045639585,2.238818507,2.027670178,0.236238364
4.514563799,0.474700292,0.010321118,0.057935771,0.23,0.045639585,2.238818507,2.027670178,0.236238364
4.542337894,0.474700292,0.010321118,0.057935771,0.23,0.007332577,2.24211708,2.028469042,0.239638629
4.547624588,0.482488016,0.010812725,0.068865845,0.23,0.007332577,2.24211708,2.028469042,0.239638629
4.581626415,0.49027331,0.011382485,0.07705156,0.23,0.007332577,2.245412945,2.029279914,0.243038892
4.582134247,0.49027331,0.011382485,0.07705156,0.23,0.007332577,2.245412945,2.029279914,0.243038892
4.582645655,0.49027331,0.011382485,0.07705156,0.23,0.0274312,2.245412945,2.029279914,0.243038892
4.61606431,0.498063005,0.011987298,0.077142031,0.23,0.0274312,2.248705676,2.030101222,0.246439546
